data,time_start,time_stop,count_move,caps_num,size_rect,count_rect,screen
20200520,120743,123748,22799,1809933.3333333335,577.0,3,20200520-120743-123748.jpg
20200520,123753,130758,11315,1809933.3333333335,422.0,5,20200520-123753-130758.jpg
20200520,130803,133808,431,1807231.3333333335,48943.0,16,20200520-130803-133808.jpg
20200520,133813,140818,853,1797990.3333333335,600.0,6,20200520-133813-140818.jpg
20200520,140823,143828,11872,1809933.3333333335,361.0,4,20200520-140823-143828.jpg
20200520,143833,150838,18038,1809933.3333333335,4536.5,6,20200520-143833-150838.jpg
20200520,150843,153848,19240,1809933.3333333335,739.5,6,20200520-150843-153848.jpg
20200520,161323,164328,28534,1809933.3333333335,2059.5,8,20200520-161323-164328.jpg
20200520,164333,171338,37033,1809933.3333333335,3584.0,8,20200520-164333-171338.jpg
20200520,171343,174348,51057,1809933.3333333335,14346.0,12,20200520-171343-174348.jpg
20200520,174353,181358,53246,1809933.3333333335,15665.0,15,20200520-174353-181358.jpg
20200520,181403,184408,50273,1805632.3333333335,29763.5,46,20200520-181403-184408.jpg
20200520,184413,191418,50994,1809933.3333333335,47872.0,32,20200520-184413-191418.jpg
20200520,191423,194428,52642,1809933.3333333335,17509.5,47,20200520-191423-194428.jpg
20200520,200729,203734,33101,1809933.3333333335,109243.0,36,20200520-200729-203734.jpg
20200520,203739,210744,51272,1809933.3333333335,113897.0,15,20200520-203739-210744.jpg
20200520,210749,213754,48483,1809933.3333333335,13580.0,5,20200520-210749-213754.jpg
20200520,213759,220804,3131,1809933.3333333335,82515.5,13,20200520-213759-220804.jpg
20200520,220809,223814,8243,1806482.3333333335,7287.5,4,20200520-220809-223814.jpg
20200520,223819,230824,4831,1809933.3333333335,6209.0,10,20200520-223819-230824.jpg
20200520,230829,233834,552,1809933.3333333335,4523.5,2,20200520-230829-233834.jpg
20200520,233839,000004,5689,1289946.6666666667,5048.0,3,20200520-233839-000004.jpg
20200521,000759,003804,15362,1809261.3333333333,7017.5,4,20200521-000759-003804.jpg
20200521,003809,010814,21504,1809933.3333333335,7328.0,5,20200521-003809-010814.jpg
20200521,010819,013824,642,1809933.3333333335,4327.5,3,20200521-010819-013824.jpg
20200521,013829,020834,24377,1809933.3333333335,6244.0,5,20200521-013829-020834.jpg
20200521,020839,023844,54226,1809933.3333333335,4401.0,5,20200521-020839-023844.jpg
20200521,023849,030854,21806,1809933.3333333335,2914.5,4,20200521-023849-030854.jpg
20200521,030859,033904,2109,1809933.3333333335,3010.0,3,20200521-030859-033904.jpg
20200521,040730,043735,54277,1809282.6666666667,127408.5,28,20200521-040730-043735.jpg
20200521,043740,050745,38669,1809933.3333333335,111532.0,33,20200521-043740-050745.jpg
20200521,050750,053755,41370,1795678.3333333335,19667.0,12,20200521-050750-053755.jpg
20200521,053800,060805,41050,1804664.3333333335,25798.5,32,20200521-053800-060805.jpg
20200521,060810,063815,48107,1809933.3333333335,17029.0,15,20200521-060810-063815.jpg
20200521,063820,070825,47311,1803881.3333333335,9550.5,16,20200521-063820-070825.jpg
20200521,070830,073835,26658,1809933.3333333335,13137.0,10,20200521-070830-073835.jpg
20200521,080727,083732,18311,1808965.3333333333,11417.5,14,20200521-080727-083732.jpg
20200521,083737,090742,20291,1809933.3333333335,27800.5,12,20200521-083737-090742.jpg
20200521,090747,093752,18907,1802378.3333333333,6644.5,15,20200521-090747-093752.jpg
20200521,093757,100802,44354,1803859.0000000002,10461.0,31,20200521-093757-100802.jpg
20200521,100807,103812,5372,1804608.0000000002,841.5,14,20200521-100807-103812.jpg
20200521,103817,110822,25011,1808632.3333333335,1162.0,11,20200521-103817-110822.jpg
20200521,110827,113832,12,1809933.3333333335,3315.0,1,20200521-110827-113832.jpg
20200521,120625,123630,43139,1809965.3333333333,6635.0,7,20200521-120625-123630.jpg
20200521,123635,130640,51905,1809933.3333333335,4830.0,19,20200521-123635-130640.jpg
20200521,130645,133650,15778,1809432.3333333335,3007.0,17,20200521-130645-133650.jpg
20200521,133655,140700,18488,1809933.3333333335,2217.0,8,20200521-133655-140700.jpg
20200521,140705,143710,20659,1804931.3333333335,1812.5,10,20200521-140705-143710.jpg
20200521,143715,150720,40827,1809933.3333333335,8397.5,18,20200521-143715-150720.jpg
20200521,150725,153730,38185,1806505.6666666667,3268.5,35,20200521-150725-153730.jpg
20200521,161629,164634,41786,1803531.3333333333,2635.5,13,20200521-161629-164634.jpg
20200521,164639,171644,37559,1809933.3333333335,2451.0,15,20200521-164639-171644.jpg
20200521,171649,174654,51884,1809933.3333333335,16382.5,11,20200521-171649-174654.jpg
20200521,174659,181704,52555,1809933.3333333335,14838.0,12,20200521-174659-181704.jpg
20200521,181709,184714,51632,1809933.3333333335,31547.5,31,20200521-181709-184714.jpg
20200521,184719,191724,41504,1809933.3333333335,7512.5,38,20200521-184719-191724.jpg
20200521,191729,194734,26647,1807732.3333333335,10209.5,35,20200521-191729-194734.jpg
20200521,200602,203607,30934,1806782.3333333333,109530.0,39,20200521-200602-203607.jpg
20200521,203612,210617,45892,1809933.3333333335,121366.5,22,20200521-203612-210617.jpg
20200521,210622,213627,50396,1808582.3333333335,21317.0,13,20200521-210622-213627.jpg
20200521,213632,220637,3899,1809933.3333333335,37368.5,17,20200521-213632-220637.jpg
20200521,220642,223647,24805,1806132.3333333335,58602.5,8,20200521-220642-223647.jpg
20200521,223652,230657,18956,1809933.3333333335,2940.0,3,20200521-223652-230657.jpg
20200521,230702,233707,2847,1808982.3333333335,24495.0,14,20200521-230702-233707.jpg
20200521,233712,000002,8392,1373666.6666666667,10128.0,8,20200521-233712-000002.jpg
20200522,000729,003734,1116,1809782.3333333333,5922.5,3,20200522-000729-003734.jpg
20200522,003739,010744,1487,1809933.3333333335,6221.5,4,20200522-003739-010744.jpg
20200522,010749,013754,988,1808732.3333333335,6085.0,2,20200522-010749-013754.jpg
20200522,013759,020804,938,1809933.3333333335,6029.0,2,20200522-013759-020804.jpg
20200522,020809,023814,1642,1809531.3333333333,5476.0,7,20200522-020809-023814.jpg
20200522,023819,030824,1612,1809933.3333333335,5516.5,7,20200522-023819-030824.jpg
20200522,030829,033834,1175,1809933.3333333335,6841.0,3,20200522-030829-033834.jpg
20200522,082150,085155,34991,1809933.3333333335,16550.5,15,20200522-082150-085155.jpg
20200522,085200,092205,29899,1809933.3333333335,14303.0,19,20200522-085200-092205.jpg
20200522,092210,095215,5659,1807781.3333333333,40715.5,19,20200522-092210-095215.jpg
20200522,095220,102225,45430,1801163.6666666667,10574.0,16,20200522-095220-102225.jpg
20200522,102230,105235,1540,1808632.3333333335,13556.0,13,20200522-102230-105235.jpg
20200522,105240,112245,10456,1805481.3333333335,4350.0,10,20200522-105240-112245.jpg
20200522,112250,115255,13482,1805731.3333333335,2307.5,6,20200522-112250-115255.jpg
20200522,120757,123802,24032,1804481.3333333335,23417.5,20,20200522-120757-123802.jpg
20200522,123807,130812,14289,1800473.6666666667,64525.0,13,20200522-123807-130812.jpg
20200522,130817,133822,16279,1800030.3333333335,1483.0,10,20200522-130817-133822.jpg
20200522,133827,140832,15873,1808382.3333333335,1547.5,13,20200522-133827-140832.jpg
20200522,140837,143842,21766,1800330.3333333333,481.5,9,20200522-140837-143842.jpg
20200522,143847,150852,24146,1804030.3333333335,9586.0,20,20200522-143847-150852.jpg
20200522,150857,153902,50848,1805880.3333333335,2640.0,7,20200522-150857-153902.jpg
20200522,162214,165219,28047,1809933.3333333335,1706.5,10,20200522-162214-165219.jpg
20200522,165224,172229,44767,1809732.3333333335,1245.0,13,20200522-165224-172229.jpg
20200522,172234,175239,52990,1807732.3333333335,14550.0,21,20200522-172234-175239.jpg
20200522,175244,182249,53197,1809933.3333333335,11100.5,24,20200522-175244-182249.jpg
20200522,182254,185259,52273,1802850.6666666667,56529.0,47,20200522-182254-185259.jpg
20200522,185304,192309,52622,1806782.3333333333,38291.0,44,20200522-185304-192309.jpg
20200522,192314,195319,51477,1806381.3333333335,35577.0,36,20200522-192314-195319.jpg
20200522,200909,203914,28165,1809933.3333333335,109557.0,39,20200522-200909-203914.jpg
20200522,203919,210924,53813,1809933.3333333335,120513.5,24,20200522-203919-210924.jpg
20200522,210929,213934,52196,1807531.3333333333,11051.0,9,20200522-210929-213934.jpg
20200522,213939,220944,3542,1809933.3333333335,3429.5,3,20200522-213939-220944.jpg
20200522,220949,223954,2843,1809232.3333333335,6103.5,8,20200522-220949-223954.jpg
20200522,223959,231004,15285,1809933.3333333335,5335.5,7,20200522-223959-231004.jpg
20200522,231009,234014,1569,1806232.3333333335,5631.0,5,20200522-231009-234014.jpg
20200522,234019,000004,1788,1189933.3333333335,3593.0,6,20200522-234019-000004.jpg
20200523,003145,010150,13671,1809933.3333333335,5572.5,10,20200523-003145-010150.jpg
20200523,010155,013200,52800,1809933.3333333335,5649.0,9,20200523-010155-013200.jpg
20200523,013205,020210,8223,1809933.3333333335,3901.5,7,20200523-013205-020210.jpg
20200523,020215,023220,49888,1809933.3333333335,4639.5,8,20200523-020215-023220.jpg
20200523,023225,030230,47219,1809933.3333333335,22474.5,9,20200523-023225-030230.jpg
20200523,030235,033240,1489,1807082.3333333335,9339.0,4,20200523-030235-033240.jpg
20200523,033245,040250,40424,1807034.0,43617.0,8,20200523-033245-040250.jpg
20200523,041254,044259,53270,1809933.3333333335,81364.0,21,20200523-041254-044259.jpg
20200523,044304,051309,28362,1805532.3333333333,522.0,6,20200523-044304-051309.jpg
20200523,051314,054319,49917,1800179.3333333335,46213.0,19,20200523-051314-054319.jpg
20200523,054324,061329,44871,1793479.3333333335,35992.0,20,20200523-054324-061329.jpg
20200523,061334,064339,52311,1809933.3333333335,36650.5,19,20200523-061334-064339.jpg
20200523,064344,071349,44722,1805132.3333333335,2556.0,19,20200523-064344-071349.jpg
20200523,071354,074359,41786,1805482.3333333335,2512.0,15,20200523-071354-074359.jpg
20200523,080925,083930,29466,1809932.3333333335,486.0,4,20200523-080925-083930.jpg
20200523,083935,090940,33428,1809933.3333333335,548.5,12,20200523-083935-090940.jpg
20200523,090945,093950,14669,1809933.3333333335,203.0,8,20200523-090945-093950.jpg
20200523,093955,101000,707,1809933.3333333335,455.0,7,20200523-093955-101000.jpg
20200523,101005,104010,18887,1806132.3333333335,707.0,9,20200523-101005-104010.jpg
20200523,104015,111020,3672,1809933.3333333335,316.0,3,20200523-104015-111020.jpg
20200523,111025,114030,4792,1805930.3333333335,564.5,4,20200523-111025-114030.jpg
20200523,121054,124059,25990,1809832.3333333335,622.5,3,20200523-121054-124059.jpg
20200523,124104,131109,18740,1806331.3333333335,392.5,5,20200523-124104-131109.jpg
20200523,131114,134119,73,1786535.0,67121.0,2,20200523-131114-134119.jpg
20200523,134124,141129,27796,1796480.3333333335,3124.5,22,20200523-134124-141129.jpg
20200523,141134,144139,21777,1800878.3333333333,463.0,4,20200523-141134-144139.jpg
20200523,144144,151149,31859,1791477.3333333335,554.5,5,20200523-144144-151149.jpg
20200523,151154,154159,22788,1809933.3333333335,697.0,4,20200523-151154-154159.jpg
20200523,162349,165354,28885,1805231.3333333335,1755.0,7,20200523-162349-165354.jpg
20200523,165359,172404,48548,1809933.3333333335,1177.5,15,20200523-165359-172404.jpg
20200523,172409,175414,53907,1809933.3333333335,11338.5,13,20200523-172409-175414.jpg
20200523,175419,182424,53019,1809933.3333333335,9216.5,19,20200523-175419-182424.jpg
20200523,182429,185434,52548,1806741.6666666667,74036.5,41,20200523-182429-185434.jpg
20200523,185439,192444,52740,1809933.3333333335,29219.0,32,20200523-185439-192444.jpg
20200523,192449,195454,52523,1808732.3333333335,31478.5,39,20200523-192449-195454.jpg
20200523,200907,203912,27437,1809933.3333333335,109258.5,32,20200523-200907-203912.jpg
20200523,203917,210922,46263,1809933.3333333335,121864.0,24,20200523-203917-210922.jpg
20200523,210927,213932,50020,1809933.3333333335,20294.0,6,20200523-210927-213932.jpg
20200523,213937,220942,609,1809933.3333333335,3013.5,4,20200523-213937-220942.jpg
20200523,220947,223952,54297,1809933.3333333335,17766.5,14,20200523-220947-223952.jpg
20200523,223957,231002,2375,1809933.3333333335,84003.5,14,20200523-223957-231002.jpg
20200523,231007,234012,485,1809882.3333333335,4331.5,2,20200523-231007-234012.jpg
20200523,234017,000002,3548,1189933.3333333335,3500.5,7,20200523-234017-000002.jpg
20200524,000850,003855,4829,1806232.3333333335,25751.5,5,20200524-000850-003855.jpg
20200524,003900,010905,260,1809933.3333333335,1630.0,1,20200524-003900-010905.jpg
20200524,010910,013915,478,1809933.3333333335,2020.0,2,20200524-010910-013915.jpg
20200524,013920,020925,2479,1809933.3333333335,4109.5,4,20200524-013920-020925.jpg
20200524,020930,023935,225,1809933.3333333335,3216.5,1,20200524-020930-023935.jpg
20200524,023940,030945,412,1809933.3333333335,1217.5,2,20200524-023940-030945.jpg
20200524,030950,033955,9308,1809933.3333333335,2899.5,8,20200524-030950-033955.jpg
20200524,041215,044220,49311,1809933.3333333335,80468.5,23,20200524-041215-044220.jpg
20200524,044225,051230,3389,1809933.3333333335,268.5,4,20200524-044225-051230.jpg
20200524,051235,054240,48461,1804229.3333333335,38992.5,17,20200524-051235-054240.jpg
20200524,054245,061250,45154,1799980.3333333335,33712.0,26,20200524-054245-061250.jpg
20200524,061255,064300,52144,1801780.3333333335,16663.0,26,20200524-061255-064300.jpg
20200524,064305,071310,43710,1798978.3333333335,1548.0,19,20200524-064305-071310.jpg
20200524,071315,074320,39799,1784520.3333333335,2401.0,24,20200524-071315-074320.jpg
20200524,081140,084145,34768,1809933.3333333335,5206.5,14,20200524-081140-084145.jpg
20200524,084150,091155,30570,1809933.3333333335,14639.5,16,20200524-084150-091155.jpg
20200524,091200,094205,15281,1804329.3333333333,975.0,11,20200524-091200-094205.jpg
20200524,094210,101215,28340,1804051.3333333333,10858.5,21,20200524-094210-101215.jpg
20200524,101220,104225,8643,1804346.6666666667,1739.0,15,20200524-101220-104225.jpg
20200524,104230,111235,30112,1809933.3333333335,3014.5,19,20200524-104230-111235.jpg
20200524,111240,114245,13551,1806632.3333333335,930.5,7,20200524-111240-114245.jpg
20200524,121118,124123,30201,1809287.6666666667,969.0,6,20200524-121118-124123.jpg
